time,currency,impact,event,window_start,window_end,source,country
2020-06-16T12:30:00,USD,high,Retail Sales m/m,2020-06-16T12:27:00,2020-06-16T12:33:00,forexfactory,US
2020-06-16T14:00:00,USD,high,Fed Chairman Powell Testifies,2020-06-16T13:57:00,2020-06-16T14:03:00,forexfactory,US
2020-06-17T16:00:00,USD,high,Fed Chairman Powell Testifies,2020-06-17T15:57:00,2020-06-17T16:03:00,forexfactory,US
2020-06-23T07:15:00,EUR,high,French Flash Services PMI,2020-06-23T07:12:00,2020-06-23T07:18:00,forexfactory,FR
2020-06-23T07:30:00,EUR,high,German Flash Manufacturing PMI,2020-06-23T07:27:00,2020-06-23T07:33:00,forexfactory,GE
2020-06-23T07:30:00,EUR,high,German Flash Services PMI,2020-06-23T07:27:00,2020-06-23T07:33:00,forexfactory,GE
2020-06-26T07:00:00,EUR,high,ECB President Lagarde Speaks,2020-06-26T06:57:00,2020-06-26T07:03:00,forexfactory,EZ
2020-06-30T16:30:00,USD,high,Fed Chairman Powell Testifies,2020-06-30T16:27:00,2020-06-30T16:33:00,forexfactory,US
2020-07-01T12:15:00,USD,high,ADP Non-Farm Employment Change,2020-07-01T12:12:00,2020-07-01T12:18:00,forexfactory,US
2020-07-02T12:30:00,USD,high,Unemployment Rate,2020-07-02T12:27:00,2020-07-02T12:33:00,forexfactory,US
2020-07-02T12:30:00,USD,high,Non-Farm Employment Change,2020-07-02T12:27:00,2020-07-02T12:33:00,forexfactory,US
2020-07-02T12:30:00,USD,high,Average Hourly Earnings m/m,2020-07-02T12:27:00,2020-07-02T12:33:00,forexfactory,US
2020-07-02T13:30:00,USD,high,President Trump Speaks,2020-07-02T13:27:00,2020-07-02T13:33:00,forexfactory,US
2020-07-06T14:00:00,USD,high,ISM Services PMI,2020-07-06T13:57:00,2020-07-06T14:03:00,forexfactory,US
2020-07-14T12:30:00,USD,high,CPI y/y,2020-07-14T12:27:00,2020-07-14T12:33:00,forexfactory,US
2020-07-14T21:00:00,USD,high,President Trump Speaks,2020-07-14T20:57:00,2020-07-14T21:03:00,forexfactory,US
2020-07-16T11:45:00,EUR,high,Main Refinancing Rate,2020-07-16T11:42:00,2020-07-16T11:48:00,forexfactory,EZ
2020-07-16T11:45:00,EUR,high,Monetary Policy Statement,2020-07-16T11:42:00,2020-07-16T11:48:00,forexfactory,EZ
2020-07-16T12:30:00,USD,high,Core Retail Sales m/m,2020-07-16T12:27:00,2020-07-16T12:33:00,forexfactory,US
2020-07-16T12:30:00,USD,high,Retail Sales m/m,2020-07-16T12:27:00,2020-07-16T12:33:00,forexfactory,US
2020-07-16T12:30:00,EUR,high,ECB Press Conference,2020-07-16T12:27:00,2020-07-16T12:33:00,forexfactory,EZ
2020-07-18T10:15:00,EUR,high,EU Economic Summit,2020-07-18T10:12:00,2020-07-18T10:18:00,forexfactory,EZ
2020-07-21T21:00:00,USD,high,President Trump Speaks,2020-07-21T20:57:00,2020-07-21T21:03:00,forexfactory,US
2020-07-22T13:15:00,EUR,high,ECB President Lagarde Speaks,2020-07-22T13:12:00,2020-07-22T13:18:00,forexfactory,EZ
2020-07-24T07:15:00,EUR,high,French Flash Services PMI,2020-07-24T07:12:00,2020-07-24T07:18:00,forexfactory,FR
2020-07-24T07:30:00,EUR,high,German Flash Manufacturing PMI,2020-07-24T07:27:00,2020-07-24T07:33:00,forexfactory,GE
2020-07-24T07:30:00,EUR,high,German Flash Services PMI,2020-07-24T07:27:00,2020-07-24T07:33:00,forexfactory,GE
2020-07-28T13:30:00,USD,high,Fed Announcement,2020-07-28T13:27:00,2020-07-28T13:33:00,forexfactory,US
2020-07-29T14:00:00,USD,high,Pending Home Sales m/m,2020-07-29T13:57:00,2020-07-29T14:03:00,forexfactory,US
2020-07-29T18:00:00,USD,high,FOMC Statement,2020-07-29T17:57:00,2020-07-29T18:03:00,forexfactory,US
2020-07-29T18:30:00,USD,high,FOMC Press Conference,2020-07-29T18:27:00,2020-07-29T18:33:00,forexfactory,US
2020-07-30T08:00:00,EUR,high,German Prelim GDP q/q,2020-07-30T07:57:00,2020-07-30T08:03:00,forexfactory,GE
2020-07-30T12:30:00,USD,high,Advance GDP q/q,2020-07-30T12:27:00,2020-07-30T12:33:00,forexfactory,US
2020-08-03T14:00:00,USD,high,ISM Manufacturing PMI,2020-08-03T13:57:00,2020-08-03T14:03:00,forexfactory,US
2020-08-05T14:00:00,USD,high,ISM Services PMI,2020-08-05T13:57:00,2020-08-05T14:03:00,forexfactory,US
2020-08-07T12:30:00,USD,high,Non-Farm Employment Change,2020-08-07T12:27:00,2020-08-07T12:33:00,forexfactory,US
2020-08-07T12:30:00,USD,high,Unemployment Rate,2020-08-07T12:27:00,2020-08-07T12:33:00,forexfactory,US
2020-08-07T12:30:00,USD,high,Average Hourly Earnings m/m,2020-08-07T12:27:00,2020-08-07T12:33:00,forexfactory,US
2020-08-12T12:30:00,USD,high,Core CPI m/m,2020-08-12T12:27:00,2020-08-12T12:33:00,forexfactory,US
2020-08-12T12:30:00,USD,high,CPI m/m,2020-08-12T12:27:00,2020-08-12T12:33:00,forexfactory,US
2020-08-12T12:30:00,USD,high,CPI y/y,2020-08-12T12:27:00,2020-08-12T12:33:00,forexfactory,US
2020-08-14T12:30:00,USD,high,Core Retail Sales m/m,2020-08-14T12:27:00,2020-08-14T12:33:00,forexfactory,US
2020-08-14T12:30:00,USD,high,Retail Sales m/m,2020-08-14T12:27:00,2020-08-14T12:33:00,forexfactory,US
2020-08-21T07:15:00,EUR,high,French Flash Services PMI,2020-08-21T07:12:00,2020-08-21T07:18:00,forexfactory,FR
2020-08-21T07:30:00,EUR,high,German Flash Manufacturing PMI,2020-08-21T07:27:00,2020-08-21T07:33:00,forexfactory,GE
2020-08-21T07:30:00,EUR,high,German Flash Services PMI,2020-08-21T07:27:00,2020-08-21T07:33:00,forexfactory,GE
2020-08-27T13:10:00,USD,high,Fed Chairman Powell Speaks,2020-08-27T13:07:00,2020-08-27T13:13:00,forexfactory,US
2020-09-01T14:00:00,USD,high,ISM Manufacturing PMI,2020-09-01T13:57:00,2020-09-01T14:03:00,forexfactory,US
2020-09-02T12:15:00,USD,high,ADP Non-Farm Employment Change,2020-09-02T12:12:00,2020-09-02T12:18:00,forexfactory,US
2020-09-03T14:00:00,USD,high,ISM Services PMI,2020-09-03T13:57:00,2020-09-03T14:03:00,forexfactory,US
2020-09-04T12:30:00,USD,high,Average Hourly Earnings m/m,2020-09-04T12:27:00,2020-09-04T12:33:00,forexfactory,US
2020-09-04T12:30:00,USD,high,Non-Farm Employment Change,2020-09-04T12:27:00,2020-09-04T12:33:00,forexfactory,US
2020-09-04T12:30:00,USD,high,Unemployment Rate,2020-09-04T12:27:00,2020-09-04T12:33:00,forexfactory,US
2020-09-10T11:45:00,EUR,high,Main Refinancing Rate,2020-09-10T11:42:00,2020-09-10T11:48:00,forexfactory,EZ
2020-09-10T11:45:00,EUR,high,Monetary Policy Statement,2020-09-10T11:42:00,2020-09-10T11:48:00,forexfactory,EZ
2020-09-10T12:30:00,EUR,high,ECB Press Conference,2020-09-10T12:27:00,2020-09-10T12:33:00,forexfactory,EZ
2020-09-11T12:30:00,USD,high,CPI y/y,2020-09-11T12:27:00,2020-09-11T12:33:00,forexfactory,US
2020-09-16T12:30:00,USD,high,Core Retail Sales m/m,2020-09-16T12:27:00,2020-09-16T12:33:00,forexfactory,US
2020-09-16T18:00:00,USD,high,FOMC Economic Projections,2020-09-16T17:57:00,2020-09-16T18:03:00,forexfactory,US
2020-09-16T18:00:00,USD,high,FOMC Statement,2020-09-16T17:57:00,2020-09-16T18:03:00,forexfactory,US
2020-09-16T18:30:00,USD,high,FOMC Press Conference,2020-09-16T18:27:00,2020-09-16T18:33:00,forexfactory,US
2020-09-21T12:20:00,EUR,high,ECB President Lagarde Speaks,2020-09-21T12:17:00,2020-09-21T12:23:00,forexfactory,EZ
2020-09-21T14:00:00,USD,high,Fed Chairman Powell Speaks,2020-09-21T13:57:00,2020-09-21T14:03:00,forexfactory,US
2020-09-22T14:30:00,USD,high,Fed Chairman Powell Testifies,2020-09-22T14:27:00,2020-09-22T14:33:00,forexfactory,US
2020-09-23T07:15:00,EUR,high,French Flash Services PMI,2020-09-23T07:12:00,2020-09-23T07:18:00,forexfactory,FR
2020-09-23T07:30:00,EUR,high,German Flash Manufacturing PMI,2020-09-23T07:27:00,2020-09-23T07:33:00,forexfactory,GE
2020-09-23T07:30:00,EUR,high,German Flash Services PMI,2020-09-23T07:27:00,2020-09-23T07:33:00,forexfactory,GE
2020-09-23T13:45:00,USD,high,Flash Manufacturing PMI,2020-09-23T13:42:00,2020-09-23T13:48:00,forexfactory,US
2020-09-23T14:00:00,USD,high,Fed Chairman Powell Testifies,2020-09-23T13:57:00,2020-09-23T14:03:00,forexfactory,US
2020-09-24T14:00:00,USD,high,Fed Chairman Powell Testifies,2020-09-24T13:57:00,2020-09-24T14:03:00,forexfactory,US
2020-09-24T14:00:00,USD,high,Treasury Sec Mnuchin Speaks,2020-09-24T13:57:00,2020-09-24T14:03:00,forexfactory,US
2020-09-28T13:45:00,EUR,high,ECB President Lagarde Speaks,2020-09-28T13:42:00,2020-09-28T13:48:00,forexfactory,EZ
2020-09-30T07:20:00,EUR,high,ECB President Lagarde Speaks,2020-09-30T07:17:00,2020-09-30T07:23:00,forexfactory,EZ
2020-10-01T14:00:00,USD,high,ISM Manufacturing PMI,2020-10-01T13:57:00,2020-10-01T14:03:00,forexfactory,US
2020-10-02T12:30:00,USD,high,Non-Farm Employment Change,2020-10-02T12:27:00,2020-10-02T12:33:00,forexfactory,US
2020-10-02T12:30:00,USD,high,Unemployment Rate,2020-10-02T12:27:00,2020-10-02T12:33:00,forexfactory,US
2020-10-02T12:30:00,USD,high,Average Hourly Earnings m/m,2020-10-02T12:27:00,2020-10-02T12:33:00,forexfactory,US
2020-10-05T14:00:00,USD,high,ISM Services PMI,2020-10-05T13:57:00,2020-10-05T14:03:00,forexfactory,US
2020-10-06T14:40:00,USD,high,Fed Chairman Powell Speaks,2020-10-06T14:37:00,2020-10-06T14:43:00,forexfactory,US
2020-10-07T18:00:00,USD,high,FOMC Meeting Minutes,2020-10-07T17:57:00,2020-10-07T18:03:00,forexfactory,US
2020-10-13T12:30:00,USD,high,CPI y/y,2020-10-13T12:27:00,2020-10-13T12:33:00,forexfactory,US
2020-10-16T12:30:00,USD,high,Core Retail Sales m/m,2020-10-16T12:27:00,2020-10-16T12:33:00,forexfactory,US
2020-10-16T12:30:00,USD,high,Retail Sales m/m,2020-10-16T12:27:00,2020-10-16T12:33:00,forexfactory,US
2020-10-19T12:00:00,USD,high,Fed Chairman Powell Speaks,2020-10-19T11:57:00,2020-10-19T12:03:00,forexfactory,US
2020-10-23T07:15:00,EUR,high,French Flash Services PMI,2020-10-23T07:12:00,2020-10-23T07:18:00,forexfactory,FR
2020-10-23T07:30:00,EUR,high,German Flash Manufacturing PMI,2020-10-23T07:27:00,2020-10-23T07:33:00,forexfactory,GE
2020-10-23T07:30:00,EUR,high,German Flash Services PMI,2020-10-23T07:27:00,2020-10-23T07:33:00,forexfactory,GE
2020-10-29T12:30:00,USD,high,Advance GDP q/q,2020-10-29T12:27:00,2020-10-29T12:33:00,forexfactory,US
2020-10-29T12:45:00,EUR,high,Main Refinancing Rate,2020-10-29T12:42:00,2020-10-29T12:48:00,forexfactory,EZ
2020-10-29T12:45:00,EUR,high,Monetary Policy Statement,2020-10-29T12:42:00,2020-10-29T12:48:00,forexfactory,EZ
2020-10-29T13:30:00,EUR,high,ECB Press Conference,2020-10-29T13:27:00,2020-10-29T13:33:00,forexfactory,EZ
2020-10-30T15:00:00,USD,high,Fed Announcement,2020-10-30T14:57:00,2020-10-30T15:03:00,forexfactory,US
2020-11-02T15:00:00,USD,high,ISM Manufacturing PMI,2020-11-02T14:57:00,2020-11-02T15:03:00,forexfactory,US
2020-11-04T15:00:00,USD,high,ISM Services PMI,2020-11-04T14:57:00,2020-11-04T15:03:00,forexfactory,US
2020-11-05T19:00:00,USD,high,FOMC Statement,2020-11-05T18:57:00,2020-11-05T19:03:00,forexfactory,US
2020-11-05T19:30:00,USD,high,FOMC Press Conference,2020-11-05T19:27:00,2020-11-05T19:33:00,forexfactory,US
2020-11-06T13:30:00,USD,high,Average Hourly Earnings m/m,2020-11-06T13:27:00,2020-11-06T13:33:00,forexfactory,US
2020-11-06T13:30:00,USD,high,Non-Farm Employment Change,2020-11-06T13:27:00,2020-11-06T13:33:00,forexfactory,US
2020-11-06T13:30:00,USD,high,Unemployment Rate,2020-11-06T13:27:00,2020-11-06T13:33:00,forexfactory,US
2020-11-12T13:30:00,USD,high,CPI y/y,2020-11-12T13:27:00,2020-11-12T13:33:00,forexfactory,US
2020-11-12T16:45:00,EUR,high,ECB President Lagarde Speaks,2020-11-12T16:42:00,2020-11-12T16:48:00,forexfactory,EZ
2020-11-12T16:45:00,USD,high,Fed Chairman Powell Speaks,2020-11-12T16:42:00,2020-11-12T16:48:00,forexfactory,US
2020-11-17T13:30:00,USD,high,Retail Sales m/m,2020-11-17T13:27:00,2020-11-17T13:33:00,forexfactory,US
2020-11-17T13:30:00,USD,high,Core Retail Sales m/m,2020-11-17T13:27:00,2020-11-17T13:33:00,forexfactory,US
2020-11-17T18:00:00,USD,high,Fed Chairman Powell Speaks,2020-11-17T17:57:00,2020-11-17T18:03:00,forexfactory,US
2020-11-23T08:15:00,EUR,high,French Flash Services PMI,2020-11-23T08:12:00,2020-11-23T08:18:00,forexfactory,FR
2020-11-23T08:30:00,EUR,high,German Flash Manufacturing PMI,2020-11-23T08:27:00,2020-11-23T08:33:00,forexfactory,GE
2020-11-23T08:30:00,EUR,high,German Flash Services PMI,2020-11-23T08:27:00,2020-11-23T08:33:00,forexfactory,GE
2020-11-25T19:00:00,USD,high,FOMC Meeting Minutes,2020-11-25T18:57:00,2020-11-25T19:03:00,forexfactory,US
2020-12-01T15:00:00,USD,high,Fed Chairman Powell Testifies,2020-12-01T14:57:00,2020-12-01T15:03:00,forexfactory,US
2020-12-01T15:00:00,USD,high,ISM Manufacturing PMI,2020-12-01T14:57:00,2020-12-01T15:03:00,forexfactory,US
2020-12-02T15:00:00,USD,high,Fed Chairman Powell Testifies,2020-12-02T14:57:00,2020-12-02T15:03:00,forexfactory,US
2020-12-04T13:30:00,USD,high,Unemployment Rate,2020-12-04T13:27:00,2020-12-04T13:33:00,forexfactory,US
2020-12-04T13:30:00,USD,high,Average Hourly Earnings m/m,2020-12-04T13:27:00,2020-12-04T13:33:00,forexfactory,US
2020-12-04T13:30:00,USD,high,Non-Farm Employment Change,2020-12-04T13:27:00,2020-12-04T13:33:00,forexfactory,US
2020-12-10T10:15:00,EUR,high,EU Economic Summit,2020-12-10T10:12:00,2020-12-10T10:18:00,forexfactory,EZ
2020-12-10T12:45:00,EUR,high,Main Refinancing Rate,2020-12-10T12:42:00,2020-12-10T12:48:00,forexfactory,EZ
2020-12-10T12:45:00,EUR,high,Monetary Policy Statement,2020-12-10T12:42:00,2020-12-10T12:48:00,forexfactory,EZ
2020-12-10T13:30:00,EUR,high,ECB Press Conference,2020-12-10T13:27:00,2020-12-10T13:33:00,forexfactory,EZ
2020-12-10T13:30:00,USD,high,CPI y/y,2020-12-10T13:27:00,2020-12-10T13:33:00,forexfactory,US
2020-12-16T08:15:00,EUR,high,French Flash Services PMI,2020-12-16T08:12:00,2020-12-16T08:18:00,forexfactory,FR
2020-12-16T08:30:00,EUR,high,German Flash Services PMI,2020-12-16T08:27:00,2020-12-16T08:33:00,forexfactory,GE
2020-12-16T08:30:00,EUR,high,German Flash Manufacturing PMI,2020-12-16T08:27:00,2020-12-16T08:33:00,forexfactory,GE
2020-12-16T13:30:00,USD,high,Core Retail Sales m/m,2020-12-16T13:27:00,2020-12-16T13:33:00,forexfactory,US
2020-12-16T13:30:00,USD,high,Retail Sales m/m,2020-12-16T13:27:00,2020-12-16T13:33:00,forexfactory,US
2020-12-16T14:45:00,USD,high,Flash Manufacturing PMI,2020-12-16T14:42:00,2020-12-16T14:48:00,forexfactory,US
2020-12-16T19:00:00,USD,high,FOMC Economic Projections,2020-12-16T18:57:00,2020-12-16T19:03:00,forexfactory,US
2020-12-16T19:00:00,USD,high,FOMC Statement,2020-12-16T18:57:00,2020-12-16T19:03:00,forexfactory,US
2020-12-16T19:30:00,USD,high,FOMC Press Conference,2020-12-16T19:27:00,2020-12-16T19:33:00,forexfactory,US
2021-01-06T19:00:00,USD,high,FOMC Meeting Minutes,2021-01-06T18:57:00,2021-01-06T19:03:00,forexfactory,US
2021-01-08T13:30:00,USD,high,Unemployment Rate,2021-01-08T13:27:00,2021-01-08T13:33:00,forexfactory,US
2021-01-08T13:30:00,USD,high,Non-Farm Employment Change,2021-01-08T13:27:00,2021-01-08T13:33:00,forexfactory,US
2021-01-08T13:30:00,USD,high,Average Hourly Earnings m/m,2021-01-08T13:27:00,2021-01-08T13:33:00,forexfactory,US
2021-01-13T13:30:00,USD,high,CPI y/y,2021-01-13T13:27:00,2021-01-13T13:33:00,forexfactory,US
2021-01-14T17:30:00,USD,high,Fed Chairman Powell Speaks,2021-01-14T17:27:00,2021-01-14T17:33:00,forexfactory,US
2021-01-15T00:15:00,USD,high,President Biden Speaks,2021-01-15T00:12:00,2021-01-15T00:18:00,forexfactory,US
2021-01-15T13:30:00,USD,high,Core Retail Sales m/m,2021-01-15T13:27:00,2021-01-15T13:33:00,forexfactory,US
2021-01-15T13:30:00,USD,high,Retail Sales m/m,2021-01-15T13:27:00,2021-01-15T13:33:00,forexfactory,US
2021-01-20T16:52:00,USD,high,President Biden Speaks,2021-01-20T16:49:00,2021-01-20T16:55:00,forexfactory,US
2021-01-21T12:45:00,EUR,high,Monetary Policy Statement,2021-01-21T12:42:00,2021-01-21T12:48:00,forexfactory,EZ
2021-01-21T13:30:00,EUR,high,ECB Press Conference,2021-01-21T13:27:00,2021-01-21T13:33:00,forexfactory,EZ
2021-01-22T08:15:00,EUR,high,French Flash Services PMI,2021-01-22T08:12:00,2021-01-22T08:18:00,forexfactory,FR
2021-01-22T08:30:00,EUR,high,German Flash Manufacturing PMI,2021-01-22T08:27:00,2021-01-22T08:33:00,forexfactory,GE
2021-01-22T08:30:00,EUR,high,German Flash Services PMI,2021-01-22T08:27:00,2021-01-22T08:33:00,forexfactory,GE
2021-01-27T19:00:00,USD,high,FOMC Statement,2021-01-27T18:57:00,2021-01-27T19:03:00,forexfactory,US
2021-01-27T19:30:00,USD,high,FOMC Press Conference,2021-01-27T19:27:00,2021-01-27T19:33:00,forexfactory,US
2021-01-28T13:30:00,USD,high,Advance GDP q/q,2021-01-28T13:27:00,2021-01-28T13:33:00,forexfactory,US
2021-02-01T15:00:00,USD,high,ISM Manufacturing PMI,2021-02-01T14:57:00,2021-02-01T15:03:00,forexfactory,US
2021-02-05T13:30:00,USD,high,Unemployment Rate,2021-02-05T13:27:00,2021-02-05T13:33:00,forexfactory,US
2021-02-05T13:30:00,USD,high,Non-Farm Employment Change,2021-02-05T13:27:00,2021-02-05T13:33:00,forexfactory,US
2021-02-05T13:30:00,USD,high,Average Hourly Earnings m/m,2021-02-05T13:27:00,2021-02-05T13:33:00,forexfactory,US
2021-02-10T13:30:00,USD,high,CPI m/m,2021-02-10T13:27:00,2021-02-10T13:33:00,forexfactory,US
2021-02-10T13:30:00,USD,high,CPI y/y,2021-02-10T13:27:00,2021-02-10T13:33:00,forexfactory,US
2021-02-10T19:00:00,USD,high,Fed Chairman Powell Speaks,2021-02-10T18:57:00,2021-02-10T19:03:00,forexfactory,US
2021-02-17T13:30:00,USD,high,Core Retail Sales m/m,2021-02-17T13:27:00,2021-02-17T13:33:00,forexfactory,US
2021-02-17T13:30:00,USD,high,Retail Sales m/m,2021-02-17T13:27:00,2021-02-17T13:33:00,forexfactory,US
2021-02-19T08:15:00,EUR,high,French Flash Services PMI,2021-02-19T08:12:00,2021-02-19T08:18:00,forexfactory,FR
2021-02-19T08:30:00,EUR,high,German Flash Manufacturing PMI,2021-02-19T08:27:00,2021-02-19T08:33:00,forexfactory,GE
2021-02-19T08:30:00,EUR,high,German Flash Services PMI,2021-02-19T08:27:00,2021-02-19T08:33:00,forexfactory,GE
2021-02-23T15:00:00,USD,high,Fed Chairman Powell Testifies,2021-02-23T14:57:00,2021-02-23T15:03:00,forexfactory,US
2021-02-24T15:00:00,USD,high,Fed Chairman Powell Testifies,2021-02-24T14:57:00,2021-02-24T15:03:00,forexfactory,US
2021-03-01T15:00:00,USD,high,ISM Manufacturing PMI,2021-03-01T14:57:00,2021-03-01T15:03:00,forexfactory,US
2021-03-04T17:05:00,USD,high,Fed Chairman Powell Speaks,2021-03-04T17:02:00,2021-03-04T17:08:00,forexfactory,US
2021-03-05T13:30:00,USD,high,Average Hourly Earnings m/m,2021-03-05T13:27:00,2021-03-05T13:33:00,forexfactory,US
2021-03-05T13:30:00,USD,high,Non-Farm Employment Change,2021-03-05T13:27:00,2021-03-05T13:33:00,forexfactory,US
2021-03-05T13:30:00,USD,high,Unemployment Rate,2021-03-05T13:27:00,2021-03-05T13:33:00,forexfactory,US
2021-03-10T12:30:00,USD,high,CPI y/y,2021-03-10T12:27:00,2021-03-10T12:33:00,forexfactory,US
2021-03-10T13:30:00,USD,high,Core CPI m/m,2021-03-10T13:27:00,2021-03-10T13:33:00,forexfactory,US
2021-03-10T13:30:00,USD,high,CPI m/m,2021-03-10T13:27:00,2021-03-10T13:33:00,forexfactory,US
2021-03-11T12:45:00,EUR,high,Monetary Policy Statement,2021-03-11T12:42:00,2021-03-11T12:48:00,forexfactory,EZ
2021-03-11T13:30:00,EUR,high,ECB Press Conference,2021-03-11T13:27:00,2021-03-11T13:33:00,forexfactory,EZ
2021-03-16T12:30:00,USD,high,Core Retail Sales m/m,2021-03-16T12:27:00,2021-03-16T12:33:00,forexfactory,US
2021-03-16T12:30:00,USD,high,Retail Sales m/m,2021-03-16T12:27:00,2021-03-16T12:33:00,forexfactory,US
2021-03-17T18:00:00,USD,high,FOMC Economic Projections,2021-03-17T17:57:00,2021-03-17T18:03:00,forexfactory,US
2021-03-17T18:00:00,USD,high,FOMC Statement,2021-03-17T17:57:00,2021-03-17T18:03:00,forexfactory,US
2021-03-17T18:30:00,USD,high,FOMC Press Conference,2021-03-17T18:27:00,2021-03-17T18:33:00,forexfactory,US
2021-03-18T15:55:00,USD,high,Fed Chairman Powell Speaks,2021-03-18T15:52:00,2021-03-18T15:58:00,forexfactory,US
2021-03-19T13:00:00,USD,high,Fed Announcement,2021-03-19T12:57:00,2021-03-19T13:03:00,forexfactory,US
2021-03-22T13:00:00,USD,high,Fed Chairman Powell Speaks,2021-03-22T12:57:00,2021-03-22T13:03:00,forexfactory,US
2021-03-23T16:00:00,USD,high,Fed Chairman Powell Testifies,2021-03-23T15:57:00,2021-03-23T16:03:00,forexfactory,US
2021-03-24T08:15:00,EUR,high,French Flash Services PMI,2021-03-24T08:12:00,2021-03-24T08:18:00,forexfactory,FR
2021-03-24T08:30:00,EUR,high,German Flash Manufacturing PMI,2021-03-24T08:27:00,2021-03-24T08:33:00,forexfactory,GE
2021-03-24T08:30:00,EUR,high,German Flash Services PMI,2021-03-24T08:27:00,2021-03-24T08:33:00,forexfactory,GE
2021-03-24T14:00:00,USD,high,Fed Chairman Powell Testifies,2021-03-24T13:57:00,2021-03-24T14:03:00,forexfactory,US
2021-03-31T12:15:00,USD,high,ADP Non-Farm Employment Change,2021-03-31T12:12:00,2021-03-31T12:18:00,forexfactory,US
2021-03-31T20:20:00,USD,high,President Biden Speaks,2021-03-31T20:17:00,2021-03-31T20:23:00,forexfactory,US
2021-04-02T12:30:00,USD,high,Average Hourly Earnings m/m,2021-04-02T12:27:00,2021-04-02T12:33:00,forexfactory,US
2021-04-02T12:30:00,USD,high,Non-Farm Employment Change,2021-04-02T12:27:00,2021-04-02T12:33:00,forexfactory,US
2021-04-02T12:30:00,USD,high,Unemployment Rate,2021-04-02T12:27:00,2021-04-02T12:33:00,forexfactory,US
2021-04-05T15:00:00,USD,high,Treasury Sec Yellen Speaks,2021-04-05T14:57:00,2021-04-05T15:03:00,forexfactory,US
2021-04-07T17:45:00,USD,high,President Biden Speaks,2021-04-07T17:42:00,2021-04-07T17:48:00,forexfactory,US
2021-04-07T18:00:00,USD,high,FOMC Meeting Minutes,2021-04-07T17:57:00,2021-04-07T18:03:00,forexfactory,US
2021-04-08T16:00:00,USD,high,Fed Chairman Powell Speaks,2021-04-08T15:57:00,2021-04-08T16:03:00,forexfactory,US
2021-04-11T23:00:00,USD,high,Fed Chairman Powell Speaks,2021-04-11T22:57:00,2021-04-11T23:03:00,forexfactory,US
2021-04-13T12:30:00,USD,high,Core CPI m/m,2021-04-13T12:27:00,2021-04-13T12:33:00,forexfactory,US
2021-04-13T12:30:00,USD,high,CPI m/m,2021-04-13T12:27:00,2021-04-13T12:33:00,forexfactory,US
2021-04-13T12:30:00,USD,high,CPI y/y,2021-04-13T12:27:00,2021-04-13T12:33:00,forexfactory,US
2021-04-14T16:00:00,USD,high,Fed Chairman Powell Speaks,2021-04-14T15:57:00,2021-04-14T16:03:00,forexfactory,US
2021-04-15T12:30:00,USD,high,Core Retail Sales m/m,2021-04-15T12:27:00,2021-04-15T12:33:00,forexfactory,US
2021-04-15T12:30:00,USD,high,Retail Sales m/m,2021-04-15T12:27:00,2021-04-15T12:33:00,forexfactory,US
