trade_id,base_trade_id,entry_model_key,entry_family,ob_id,direction,structure_tag,detection_time,fill_time,fill_session,exit_time,outcome,entry,stop,tp,risk,rr_multiple,pnl_r,gross_r,spread_cost_r,slippage_cost_r,commission_r,total_cost_r,net_r,fill_candle_open,fill_candle_high,fill_candle_low,fill_candle_close,fill_candle_index,exit_candle_index,bars_to_exit,minutes_to_exit,same_candle_exit,max_ob_penetration_price,max_ob_penetration_pct,max_ob_penetration_pips,ob_fully_breached,fill_penetration_pct,fill_penetration_pips,entry_depth_pct,ob_entry_depth_pct,effective_entry_depth_pct,original_edge_entry,adjusted_entry,max_distance_away_before_fill_price,max_distance_away_before_fill_pips,max_distance_away_before_fill_r,stop_buffer,stop_buffer_pips,rr_config,protection_mode,protection_threshold_pct,protection_exit_reason,protection_exit_price,protection_trigger_time,protection_trigger_penetration_pct,close_confirmed_ob_breach,close_breach_time,close_breach_price,close_breach_distance_pips,close_breach_distance_pct,close_breach_session,close_breach_hour,entry_model,entry_threshold_pct,planned_entry_price,actual_entry_price,entry_model_filled,trigger_penetration_pct,trigger_time,trigger_candle_index,armed_at,armed_on_trigger_candle,armed_same_candle,filled_on_trigger_candle,same_candle_entry_allowed,fill_delay_candles,entry_level_pct,edge_revisit_time,trigger_to_entry_minutes,cancelled_before_entry,cancel_reason,tapped_before_trigger,tapped_time,tapped_candle_index,retrace_cancel_time,retrace_cancel_distance_pips,missed_trade,missed_reason,bars_to_fill,minutes_to_fill,news_blackout,news_blackout_trigger_time,news_blackout_event_time,news_blackout_currency,news_blackout_impact,news_blackout_event,news_blackout_window_start,news_blackout_window_end,news_blackout_minutes_from_event,news_action,paused_reason,paused_at,paused_window_start,paused_window_end,rearmed_at,blackout_event_time,blackout_currency,blackout_impact,news_touch_cancel_time,news_flatten_time,news_flatten_price,news_flatten_r,news_flatten_target_time,news_flatten_late,news_flatten_minutes_before_blackout,ob_origin_news_window,ob_detection_news_window,ob_origin_news_event,ob_detection_news_event,ob_origin_news_currency,ob_detection_news_currency,ob_origin_news_impact,ob_detection_news_impact,ob_origin_news_event_time,ob_detection_news_event_time,ob_origin_news_window_start,ob_origin_news_window_end,ob_detection_news_window_start,ob_detection_news_window_end,ob_origin_minutes_from_news,ob_detection_minutes_from_news,delay_candles_configured,arm_candle_index,exited_ob_before_arm,ob_occupied_at_arm,armed_after_ob_exit,ob_exit_candle_index,ob_exit_time,price_distance_from_ob_at_arm_pips,delay_window_min_price,delay_window_max_price,retraced_out_before_arm,fft_move_away_pips_at_cancel,mfe_r,mae_r,r_if_no_target,r_if_no_target_model,bookable_mfe_r,bookable_mfe_model,mae_r_to_original_exit,post_stop_mfe_r,post_stop_reached_original_tp,post_stop_bars_to_1r,post_stop_lookahead_bars,post_stop_model,ghost_candidate,ghost_trigger_reached,ghost_fill,ghost_outcome,ghost_r,ghost_mae,ghost_mfe,ghost_fill_delay_candles,ghost_fill_session,be_scenario_key,be_arm_level_r,be_trigger_basis,be_armed,be_arm_candle_index,be_arm_time,be_triggered,be_exit_reason,be_exit_r,be_exit_price,be_exit_time,be_exit_candle_index,risk_reduction_applied,risk_reduction_kind,risk_reduction_trigger_r,risk_reduction_stop_r,risk_reduction_source,stop_moved_to_r,stop_move_time,risk_amount,weighted_r,risk_amount_source,execution_trade_number
S_1206,S_1206,entry_baseline,baseline,1206,bearish,CHoCH,2021-06-28 11:30:00+00:00,2026-01-27 15:06:00+00:00,NY PM,2026-01-27 15:17:00+00:00,LOSS,1.19608,1.19689,1.19446,0.0008099999999999774,2.0,-1.0740740740740762,-1.0,0.024691358024692047,0.049382716049384094,0.0,0.07407407407407614,-1.0740740740740762,1.19574,1.19608,1.19567,1.196,4123562,4123573,11,11.0,False,0.0010299999999998644,145.07042253519452,10.299999999998644,True,0.0,0.0,0.0,0.0,0.0,1.19608,1.19608,0.24251,2425.1,299.3950617284034,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.19608,1.19608,True,,,,,,,,,,,,,False,,False,,,,,False,,1705751,2410776.0,False,,,,,,,,,,news_blackout,2026-01-23 14:42:00+00:00,2026-01-23 14:42:00,2026-01-23 14:48:00,2021-07-01 14:04:00+00:00,2026-01-23 14:45:00,USD,high,,,,,,,,False,False,Flash Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2021-06-23T13:45:00,2021-07-01T14:00:00,2021-06-23T13:42:00,2021-06-23T13:48:00,2021-07-01T13:57:00,2021-07-01T14:03:00,2865.0,-4470.0,,,,,,,,,,,,,0.790123,-1.271605,-1.0,stop_anchored,0.790123,native_fill_rules,-1.271605,1.666667,False,23,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.074074,default,1854
L_2017,L_2017,entry_baseline,baseline,2017,bullish,BOS,2026-01-27 12:15:00+00:00,2026-01-30 18:28:00+00:00,Outside,2026-01-30 18:47:00+00:00,WIN,1.18574,1.18492,1.18738,0.0008200000000000429,2.0,1.9268292682926869,2.0,0.02439024390243775,0.0487804878048755,0.0,0.07317073170731325,1.9268292682926869,1.18626,1.18631,1.18551,1.18568,4128078,4128097,19,19.0,False,0.00029999999999996696,41.666666666658955,2.9999999999996696,False,31.944444444435447,2.2999999999995246,0.0,0.0,0.0,1.18574,1.18574,0.022480000000000055,224.80000000000055,27.414634146340095,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.18574,1.18574,True,,,,,,,,,,,,,False,,False,,,,,False,,4687,4693.0,False,,,,,,,,,,news_blackout,2026-01-30 13:27:00+00:00,2026-01-30 13:27:00,2026-01-30 13:33:00,2026-01-28 19:04:00+00:00,2026-01-30 13:30:00,USD,high,,,,,,,,False,False,FOMC Statement,FOMC Statement,USD,USD,high,high,2026-01-28T19:00:00,2026-01-28T19:00:00,2026-01-28T18:57:00,2026-01-28T19:03:00,2026-01-28T18:57:00,2026-01-28T19:03:00,-2070.0,-1845.0,,,,,,,,,,,,,3.353659,-1.036585,-1.0,stop_anchored,3.353659,native_fill_rules,-0.365854,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,1.926829,default,1855
S_2020,S_2020,entry_baseline,baseline,2020,bearish,BOS,2026-02-05 21:30:00+00:00,2026-02-08 23:59:00+00:00,Outside,2026-02-09 06:00:00+00:00,LOSS,1.18269,1.1838899999999999,1.1802900000000003,0.0011999999999998678,2.0,-1.0500000000000056,-1.0,0.016666666666668502,0.033333333333337004,0.0,0.050000000000005505,-1.0500000000000056,1.18257,1.18277,1.18257,1.18266,4135596,4135957,361,361.0,False,0.0018599999999999728,169.09090909092524,18.599999999999728,True,7.272727272735347,0.8000000000008001,0.0,0.0,0.0,1.18269,1.18269,0.0061500000000001,61.500000000000995,5.1250000000006475,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.18269,1.18269,True,,,,,,,,,,,,,False,,False,,,,,False,,1584,4469.0,False,,,,,,,,,,news_blackout,2026-02-06 14:57:00+00:00,2026-02-06 14:57:00,2026-02-06 15:03:00,2026-02-06 15:04:00+00:00,2026-02-06 15:00:00,USD,high,,,,,,,,False,False,ADP Non-Farm Employment Change,JOLTS Job Openings,USD,USD,high,high,2026-02-04T13:15:00,2026-02-05T15:00:00,2026-02-04T13:12:00,2026-02-04T13:18:00,2026-02-05T14:57:00,2026-02-05T15:03:00,-315.0,390.0,,,,,,,,,,,,,0.916667,-1.55,-1.0,stop_anchored,0.916667,native_fill_rules,-1.55,-0.875,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.05,default,1856
S_2019,S_2019,entry_baseline,baseline,2019,bearish,BOS,2026-02-02 13:00:00+00:00,2026-02-09 09:02:00+00:00,London,2026-02-09 12:18:00+00:00,LOSS,1.18685,1.18757,1.1854099999999999,0.0007200000000000539,2.0,-1.083333333333327,-1.0,0.027777777777775698,0.055555555555551396,0.0,0.0833333333333271,-1.083333333333327,1.18649,1.18686,1.18649,1.18685,4136139,4136335,196,196.0,False,0.0008300000000001084,133.87096774193893,8.300000000001084,True,1.6129032258168492,0.10000000000065512,0.0,0.0,0.0,1.18685,1.18685,0.010310000000000041,103.1000000000004,14.319444444443429,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.18685,1.18685,True,,,,,,,,,,,,,False,,False,,,,,False,,6952,9842.0,False,,,,,,,,,,news_blackout,2026-02-06 14:57:00+00:00,2026-02-06 14:57:00,2026-02-06 15:03:00,2026-02-02 15:04:00+00:00,2026-02-06 15:00:00,USD,high,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2026-02-02T15:00:00,2026-02-02T15:00:00,2026-02-02T14:57:00,2026-02-02T15:03:00,2026-02-02T14:57:00,2026-02-02T15:03:00,-885.0,-120.0,,,,,,,,,,,,,1.902778,-1.152778,-1.0,stop_anchored,1.902778,native_fill_rules,-1.152778,-0.611111,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.083333,default,1857
S_2022,S_2022,entry_baseline,baseline,2022,bearish,CHoCH,2026-02-10 12:45:00+00:00,2026-02-10 14:16:00+00:00,New York,2026-02-10 14:30:00+00:00,LOSS,1.1917,1.19232,1.1904599999999999,0.0006200000000000649,2.0,-1.096774193548377,-1.0,0.03225806451612565,0.0645161290322513,0.0,0.09677419354837696,-1.096774193548377,1.19164,1.1919,1.1916,1.19186,4137891,4137905,14,14.0,False,0.0006800000000000139,130.76923076921435,6.800000000000139,True,38.461538461528605,1.9999999999997797,0.0,0.0,0.0,1.1917,1.1917,0.002850000000000019,28.500000000000192,4.596774193547937,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.1917,1.1917,True,,,,,,,,,,,,,False,,False,,,,,False,,91,91.0,False,,,,,,,,,,news_blackout,2026-02-10 13:27:00+00:00,2026-02-10 13:27:00,2026-02-10 13:33:00,2026-02-10 13:34:00+00:00,2026-02-10 13:30:00,USD,high,,,,,,,,False,False,Retail Sales m/m,Retail Sales m/m,USD,USD,high,high,2026-02-10T13:30:00,2026-02-10T13:30:00,2026-02-10T13:27:00,2026-02-10T13:33:00,2026-02-10T13:27:00,2026-02-10T13:33:00,-1080.0,-45.0,,,,,,,,,,,,,0.370968,-1.096774,-1.0,stop_anchored,0.370968,native_fill_rules,-1.096774,2.596774,True,18,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.096774,default,1858
L_2023,L_2023,entry_baseline,baseline,2023,bullish,CHoCH,2026-02-11 10:30:00+00:00,,,,NEWS_TOUCH_CANCEL,1.18906,1.18852,1.19014,0.0005399999999999849,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.18906,1.18906,0.0036599999999999966,36.599999999999966,6.777777777777961,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.18906,,False,,,,,,,,,,,,,False,,False,,,,,True,news_touch_cancel,,,True,2026-02-11 13:30:00,2026-02-11 13:30:00,USD,high,Average Hourly Earnings m/m,2026-02-11 13:27:00,2026-02-11 13:33:00,0.0,TOUCH_CANCELLED,news_blackout,2026-02-11 13:27:00+00:00,2026-02-11 13:27:00,2026-02-11 13:33:00,,2026-02-11 13:30:00,USD,high,2026-02-11 13:30:00+00:00,,,,,,,False,False,Retail Sales m/m,Average Hourly Earnings m/m,USD,USD,high,high,2026-02-10T13:30:00,2026-02-11T13:30:00,2026-02-10T13:27:00,2026-02-10T13:33:00,2026-02-11T13:27:00,2026-02-11T13:33:00,630.0,-180.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,
S_2025,S_2025,entry_baseline,baseline,2025,bearish,BOS,2026-02-13 07:00:00+00:00,,,,NEWS_TOUCH_CANCEL,1.18808,1.18893,1.18638,0.0008500000000000174,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.18808,1.18808,0.003390000000000004,33.90000000000004,3.9882352941175703,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.18808,,False,,,,,,,,,,,,,False,,False,,,,,True,news_touch_cancel,,,True,2026-02-13 13:30:00,2026-02-13 13:30:00,USD,high,CPI m/m,2026-02-13 13:27:00,2026-02-13 13:33:00,0.0,TOUCH_CANCELLED,news_blackout,2026-02-13 13:27:00+00:00,2026-02-13 13:27:00,2026-02-13 13:33:00,,2026-02-13 13:30:00,USD,high,2026-02-13 13:30:00+00:00,,,,,,,False,False,Unemployment Claims,CPI m/m,USD,USD,high,high,2026-02-12T13:30:00,2026-02-13T13:30:00,2026-02-12T13:27:00,2026-02-12T13:33:00,2026-02-13T13:27:00,2026-02-13T13:33:00,135.0,-390.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,
L_2021,L_2021,entry_baseline,baseline,2021,bullish,CHoCH,2026-02-09 06:00:00+00:00,2026-02-19 12:18:00+00:00,New York,2026-02-19 13:02:00+00:00,LOSS,1.17747,1.17644,1.1795300000000002,0.0010300000000000864,2.0,-1.058252427184461,-1.0,0.01941747572815371,0.03883495145630742,0.0,0.058252427184461136,-1.058252427184461,1.17761,1.17766,1.17737,1.17737,4147797,4147841,44,44.0,False,0.0011499999999999844,123.65591397847999,11.499999999999844,True,10.7526881720407,0.9999999999998899,0.0,0.0,0.0,1.17747,1.17747,0.01537999999999995,153.79999999999947,14.932038834950154,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.17747,1.17747,True,,,,,,,,,,,,,False,,False,,,,,False,,11840,14778.0,False,,,,,,,,,,news_blackout,2026-02-18 18:57:00+00:00,2026-02-18 18:57:00,2026-02-18 19:03:00,2026-02-10 13:34:00+00:00,2026-02-18 19:00:00,USD,high,,,,,,,,False,False,JOLTS Job Openings,Retail Sales m/m,USD,USD,high,high,2026-02-05T15:00:00,2026-02-10T13:30:00,2026-02-05T14:57:00,2026-02-05T15:03:00,2026-02-10T13:27:00,2026-02-10T13:33:00,555.0,-1890.0,,,,,,,,,,,,,0.495146,-1.116505,-1.0,stop_anchored,0.495146,native_fill_rules,-1.116505,-0.980583,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.058252,default,1859
L_2029,L_2029,entry_baseline,baseline,2029,bullish,CHoCH,2026-02-20 15:00:00+00:00,2026-02-20 15:05:00+00:00,NY PM,2026-02-20 15:08:00+00:00,WIN,1.17579,1.17486,1.1776499999999996,0.0009299999999998754,2.0,1.9354838709677333,2.0,0.021505376344088906,0.04301075268817781,0.0,0.06451612903226672,1.9354838709677333,1.17648,1.1765,1.17577,1.17578,4149401,4149404,3,3.0,False,0.00027999999999983594,33.734939759020996,2.7999999999983594,False,2.409638554206231,0.1999999999990898,0.0,0.0,0.0,1.17579,1.17579,0.0031800000000001827,31.800000000001827,3.419354838710332,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.17579,1.17579,True,,,,,,,,,,,,,False,,False,,,,,False,,5,5.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,German Flash Manufacturing PMI,Flash Manufacturing PMI,EUR,USD,high,high,2026-02-20T08:30:00,2026-02-20T14:45:00,2026-02-20T08:27:00,2026-02-20T08:33:00,2026-02-20T14:42:00,2026-02-20T14:48:00,-45.0,15.0,,,,,,,,,,,,,8.247312,-1.172043,-1.0,stop_anchored,8.247312,native_fill_rules,-0.301075,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,1.935484,default,1860
S_2028,S_2028,entry_baseline,baseline,2028,bearish,BOS,2026-02-19 11:15:00+00:00,2026-02-20 15:18:00+00:00,NY PM,2026-02-20 15:49:00+00:00,WIN,1.18008,1.18085,1.1785400000000001,0.0007699999999999374,2.0,1.9220779220779158,2.0,0.02597402597402809,0.05194805194805618,0.0,0.07792207792208426,1.9220779220779158,1.17989,1.18074,1.17989,1.18063,4149414,4149445,31,31.0,False,0.0006599999999998829,98.50746268655726,6.599999999998829,False,98.50746268655726,6.599999999998829,0.0,0.0,0.0,1.18008,1.18008,0.005900000000000016,59.00000000000016,7.662337662338307,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.18008,1.18008,True,,,,,,,,,,,,,False,,False,,,,,False,,1680,1683.0,False,,,,,,,,,,news_blackout,2026-02-20 14:42:00+00:00,2026-02-20 14:42:00,2026-02-20 14:48:00,2026-02-19 13:34:00+00:00,2026-02-20 14:45:00,USD,high,,,,,,,,False,False,Unemployment Claims,Unemployment Claims,USD,USD,high,high,2026-02-19T13:30:00,2026-02-19T13:30:00,2026-02-19T13:27:00,2026-02-19T13:33:00,2026-02-19T13:27:00,2026-02-19T13:33:00,-270.0,-135.0,,,,,,,,,,,,,4.597403,-1.025974,-1.0,stop_anchored,4.597403,native_fill_rules,-0.857143,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,1.922078,default,1861
S_2030,S_2030,entry_baseline,baseline,2030,bearish,CHoCH,2026-02-24 01:15:00+00:00,2026-02-25 05:40:00+00:00,Asia,2026-02-25 10:30:00+00:00,WIN,1.18015,1.18108,1.1782900000000003,0.0009299999999998754,2.0,1.9354838709677333,2.0,0.021505376344088906,0.04301075268817781,0.0,0.06451612903226672,1.9354838709677333,1.18008,1.18027,1.18006,1.1802,4153139,4153429,290,290.0,False,0.0006299999999999084,75.90361445783068,6.299999999999084,False,14.45783132529089,1.1999999999989797,0.0,0.0,0.0,1.18015,1.18015,0.003549999999999942,35.49999999999942,3.817204301075718,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.18015,1.18015,True,,,,,,,,,,,,,False,,False,,,,,False,,1698,1705.0,False,,,,,,,,,,news_blackout,2026-02-25 01:57:00+00:00,2026-02-25 01:57:00,2026-02-25 02:03:00,2026-02-25 02:04:00+00:00,2026-02-25 02:00:00,USD,high,,,,,,,,False,False,President Trump Speaks,President Trump Speaks,USD,USD,high,high,2026-02-25T02:00:00,2026-02-25T02:00:00,2026-02-25T01:57:00,2026-02-25T02:03:00,2026-02-25T01:57:00,2026-02-25T02:03:00,-2100.0,-1485.0,,,,,,,,,,,,,3.290323,-1.333333,-1.0,stop_anchored,3.290323,native_fill_rules,-0.677419,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,1.935484,default,1862
L_2031,L_2031,entry_baseline,baseline,2031,bullish,CHoCH,2026-02-25 17:00:00+00:00,2026-03-01 22:00:00+00:00,Outside,2026-03-01 22:03:00+00:00,LOSS,1.17721,1.1765,1.17863,0.0007099999999999884,2.0,-1.0845070422535226,-1.0,0.028169014084507504,0.05633802816901501,0.0,0.08450704225352251,-1.0845070422535226,1.17751,1.17751,1.17664,1.17669,4156994,4156997,3,3.0,False,0.0007600000000000939,124.59016393444176,7.600000000000939,True,93.44262295084951,5.700000000001815,0.0,0.0,0.0,1.17721,1.17721,0.005669999999999842,56.69999999999842,7.985915492957654,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.17721,1.17721,True,,,,,,,,,,,,,False,,False,,,,,False,,3175,6060.0,False,,,,,,,,,,news_blackout,2026-02-27 13:27:00+00:00,2026-02-27 13:27:00,2026-02-27 13:33:00,2026-02-26 13:34:00+00:00,2026-02-27 13:30:00,USD,high,,,,,,,,False,False,President Trump Speaks,President Trump Speaks,USD,USD,high,high,2026-02-25T02:00:00,2026-02-25T02:00:00,2026-02-25T01:57:00,2026-02-25T02:03:00,2026-02-25T01:57:00,2026-02-25T02:03:00,-645.0,900.0,,,,,,,,,,,,,0.422535,-1.070423,-1.0,stop_anchored,0.0,native_fill_rules,-1.070423,0.676056,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.084507,default,1863
L_2016,L_2016,entry_baseline,baseline,2016,bullish,CHoCH,2026-01-23 16:15:00+00:00,2026-03-02 06:40:00+00:00,Asia,2026-03-02 07:03:00+00:00,LOSS,1.17345,1.17273,1.1748900000000002,0.0007200000000000539,2.0,-1.083333333333327,-1.0,0.027777777777775698,0.055555555555551396,0.0,0.0833333333333271,-1.083333333333327,1.17366,1.17366,1.17313,1.17315,4157513,4157536,23,23.0,False,0.0008600000000000829,138.70967741935368,8.60000000000083,True,51.61290322581685,3.20000000000098,0.0,0.0,0.0,1.17345,1.17345,0.03476999999999997,347.69999999999965,48.291666666663005,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.17345,1.17345,True,,,,,,,,,,,,,False,,False,,,,,False,,36760,54145.0,False,,,,,,,,,,news_blackout,2026-02-27 13:27:00+00:00,2026-02-27 13:27:00,2026-02-27 13:33:00,2026-01-28 19:04:00+00:00,2026-02-27 13:30:00,USD,high,,,,,,,,False,False,German Flash Manufacturing PMI,Flash Services PMI,EUR,USD,high,high,2026-01-23T08:30:00,2026-01-23T14:45:00,2026-01-23T08:27:00,2026-01-23T08:33:00,2026-01-23T14:42:00,2026-01-23T14:48:00,-15.0,90.0,,,,,,,,,,,,,0.611111,-1.194444,-1.0,stop_anchored,0.611111,native_fill_rules,-1.194444,-0.805556,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.083333,default,1864
L_1996,L_1996,entry_baseline,baseline,1996,bullish,CHoCH,2025-11-28 15:45:00+00:00,2026-03-03 15:07:00+00:00,NY PM,2026-03-03 15:09:00+00:00,LOSS,1.15614,1.1554,1.1576199999999999,0.0007399999999999629,2.0,-1.0810810810810851,-1.0,0.02702702702702838,0.05405405405405676,0.0,0.08108108108108514,-1.0810810810810851,1.15647,1.15655,1.15605,1.15611,4159459,4159461,2,2.0,False,0.0008799999999999919,137.50000000000432,8.799999999999919,True,14.062499999988615,0.8999999999992347,0.0,0.0,0.0,1.15614,1.15614,0.052080000000000126,520.8000000000012,70.37837837838208,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.15614,1.15614,True,,,,,,,,,,,,,False,,False,,,,,False,,93453,136762.0,False,,,,,,,,,,news_blackout,2026-03-02 14:57:00+00:00,2026-03-02 14:57:00,2026-03-02 15:03:00,2025-12-01 15:04:00+00:00,2026-03-02 15:00:00,USD,high,,,,,,,,False,False,Unemployment Claims,Unemployment Claims,USD,USD,high,high,2025-11-26T13:30:00,2025-11-26T13:30:00,2025-11-26T13:27:00,2025-11-26T13:33:00,2025-11-26T13:27:00,2025-11-26T13:33:00,2715.0,3015.0,,,,,,,,,,,,,0.554054,-1.189189,-1.0,stop_anchored,0.0,native_fill_rules,-1.189189,3.175676,True,26,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.081081,default,1865
S_2034,S_2034,entry_baseline,baseline,2034,bearish,BOS,2026-03-06 12:00:00+00:00,2026-03-06 18:14:00+00:00,Outside,2026-03-06 18:28:00+00:00,WIN,1.1617,1.16221,1.16068,0.0005100000000000104,2.0,1.882352941176473,2.0,0.039215686274509005,0.07843137254901801,0.0,0.11764705882352702,1.882352941176473,1.16147,1.16172,1.1613,1.16144,4163955,4163969,14,14.0,False,0.0004300000000001525,104.87804878051952,4.300000000001525,True,4.8780487805195065,0.20000000000131024,0.0,0.0,0.0,1.1617,1.1617,0.007129999999999859,71.29999999999859,13.980392156862182,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.1617,1.1617,True,,,,,,,,,,,,,False,,False,,,,,False,,374,374.0,False,,,,,,,,,,news_blackout,2026-03-06 13:27:00+00:00,2026-03-06 13:27:00,2026-03-06 13:33:00,2026-03-06 13:34:00+00:00,2026-03-06 13:30:00,USD,high,,,,,,,,False,False,Unemployment Rate,Unemployment Rate,USD,USD,high,high,2026-03-06T13:30:00,2026-03-06T13:30:00,2026-03-06T13:27:00,2026-03-06T13:33:00,2026-03-06T13:27:00,2026-03-06T13:33:00,-540.0,-90.0,,,,,,,,,,,,,21.588235,-1.039216,-1.0,stop_anchored,21.588235,native_fill_rules,-0.843137,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,1.882353,default,1866
L_1994,L_1994,entry_baseline,baseline,1994,bullish,CHoCH,2025-11-25 13:15:00+00:00,2026-03-09 00:20:00+00:00,Asia,2026-03-09 01:05:00+00:00,LOSS,1.15186,1.15104,1.1535000000000002,0.0008200000000000429,2.0,-1.0731707317073131,-1.0,0.02439024390243775,0.0487804878048755,0.0,0.07317073170731325,-1.0731707317073131,1.15205,1.15209,1.15179,1.15197,4164381,4164426,45,45.0,False,0.0008400000000001739,116.66666666668209,8.40000000000174,True,9.722222222223508,0.700000000000145,0.0,0.0,0.0,1.15186,1.15186,0.056359999999999966,563.5999999999997,68.73170731706954,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.15186,1.15186,True,,,,,,,,,,,,,False,,False,,,,,False,,102804,148985.0,False,,,,,,,,,,news_blackout,2026-03-06 13:27:00+00:00,2026-03-06 13:27:00,2026-03-06 13:33:00,2025-11-25 13:34:00+00:00,2026-03-06 13:30:00,USD,high,,,,,,,,False,False,Core PPI m/m,Core PPI m/m,USD,USD,high,high,2025-11-25T13:30:00,2025-11-25T13:30:00,2025-11-25T13:27:00,2025-11-25T13:33:00,2025-11-25T13:27:00,2025-11-25T13:33:00,-1230.0,-15.0,,,,,,,,,,,,,1.54878,-1.02439,-1.0,stop_anchored,1.54878,native_fill_rules,-1.02439,0.634146,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.073171,default,1867
L_2035,L_2035,entry_baseline,baseline,2035,bullish,CHoCH,2026-03-09 19:30:00+00:00,2026-03-12 14:38:00+00:00,New York,2026-03-13 03:30:00+00:00,LOSS,1.15197,1.15059,1.1547299999999998,0.0013799999999999368,2.0,-1.0434782608695672,-1.0,0.01449275362318907,0.02898550724637814,0.0,0.043478260869567215,-1.0434782608695672,1.15198,1.15201,1.15169,1.15177,4169551,4170322,771,772.0,False,0.0014799999999999258,115.6249999999989,14.799999999999258,True,21.874999999988074,2.7999999999983594,0.0,0.0,0.0,1.15197,1.15197,0.01475000000000004,147.5000000000004,10.688405797101968,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.15197,1.15197,True,,,,,,,,,,,,,False,,False,,,,,False,,4020,4028.0,False,,,,,,,,,,news_blackout,2026-03-12 12:27:00+00:00,2026-03-12 12:27:00,2026-03-12 12:33:00,2026-03-11 12:34:00+00:00,2026-03-12 12:30:00,USD,high,,,,,,,,False,False,CPI m/m,CPI m/m,USD,USD,high,high,2026-03-11T12:30:00,2026-03-11T12:30:00,2026-03-11T12:27:00,2026-03-11T12:33:00,2026-03-11T12:27:00,2026-03-11T12:33:00,-3525.0,-2460.0,,,,,,,,,,,,,0.927536,-1.072464,-1.0,stop_anchored,0.927536,native_fill_rules,-1.072464,-0.717391,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.043478,default,1868
